"","GSM4452207_ctrl1","GSM4452208_ctrl2","GSM4452209_ctrl3","GSM4452210_ctrl4","GSM4452211_k10_1","GSM4452212_k10_2","GSM4452213_k10_3","GSM4452214_k10_4","GSM4452215_k20_1","GSM4452216_k20_2","GSM4452217_k20_3","GSM4452230_30_4","GSM4452218_k20_4","GSM4452229_30_3","GSM4452228_30_2","GSM4452227_30_1","GSM4452226_15_4","GSM4452225_15_3","GSM4452224_15_2","GSM4452223_15_1","GSM4452221_0_3","GSM4452222_0_4","GSM4452219_0_1","GSM4452220_0_2"
"ENSMUSG00000027339.12",5.36681661436048,5.34226193588451,5.25473467735559,5.34545340690415,5.30444074339268,5.18463715518166,5.1049040948676,5.19993003293633,18.9315685693242,3.9731517926191,4.34951475562013,-6.9093761404188,4.07443731212264,-6.50049474667778,-6.8859080832149,-6.65446524342157,-6.77173417208319,-6.51764466725392,-6.56650771155198,-6.80857688236016,-6.54533201632709,-6.4758255984043,-6.55021642246163,-6.67362968752066
"ENSMUSG00000027340.12",4.24968688079482,4.34010105706259,4.07481987902093,4.22274623094405,4.26715276137831,4.1832672911374,3.91417877108857,4.07421236277902,18.9315685693242,5.55811429334026,4.59224239649661,-6.9093761404188,4.37827921761881,-6.50049474667778,-6.8859080832149,-6.65446524342157,-6.77173417208319,-6.51764466725392,-6.56650771155198,-6.80857688236016,-6.54533201632709,-6.4758255984043,-6.55021642246163,-6.67362968752066
"ENSMUSG00000027341.7",3.74285998202346,3.6397385689229,3.6214797287966,3.53472901260828,3.75192928651325,3.60968077619193,3.66180450672402,3.73174010589668,18.9315685693242,3.9731517926191,3.89427093394627,-6.9093761404188,3.81930493615392,-6.50049474667778,-6.8859080832149,-6.65446524342157,-6.77173417208319,-6.51764466725392,-6.56650771155198,-6.80857688236016,-6.54533201632709,-6.4758255984043,-6.55021642246163,-6.67362968752066
"ENSMUSG00000027342.11",6.40450055330385,6.47408975414371,6.43787270729449,6.38106949886565,6.61004485094128,6.57754126460828,6.6603673641601,6.50856587083813,18.9315685693242,6.29507988750647,7.30865489072656,-6.9093761404188,7.2993468344665,-6.50049474667778,-6.8859080832149,-6.65446524342157,-6.77173417208319,-6.51764466725392,-6.56650771155198,-6.80857688236016,-6.54533201632709,-6.4758255984043,-6.55021642246163,-6.67362968752066
"ENSMUSG00000027344.10",-2.44696457685656,-1.89490946714756,-3.23310535646746,-1.74618232312294,-2.66267464550736,-2.53463756911432,-2.24613114147702,-1.53334212858597,18.9315685693242,3.9731517926191,-1.87321660499683,-6.9093761404188,-1.82570494823717,-6.50049474667778,-6.8859080832149,-6.65446524342157,-6.77173417208319,-6.51764466725392,-6.56650771155198,-6.80857688236016,-6.54533201632709,-6.4758255984043,-6.55021642246163,-6.67362968752066
"ENSMUSG00000027346.12",5.00424653497577,4.87668649395973,4.70138970053566,4.97719420629531,4.95712208159319,4.97685155464212,4.83254180380703,5.0217117335843,18.9315685693242,5.55811429334026,4.99194686500196,-6.9093761404188,4.90819165701032,-6.50049474667778,-6.8859080832149,-6.65446524342157,-6.77173417208319,-6.51764466725392,-6.56650771155198,-6.80857688236016,-6.54533201632709,-6.4758255984043,-6.55021642246163,-6.67362968752066
"ENSMUSG00000027349.5",5.21059748205312,5.25122804159211,5.12883841726778,5.1501042059427,5.18040085250371,5.34596633497393,5.27299227468532,5.24682478202586,18.9315685693242,6.29507988750647,5.69223626848431,5.56863503075724,5.49007862635229,5.55444866989555,5.51577144276756,5.53628540624079,5.3681368911293,5.16315436731906,5.21033652085018,5.2578487182754,5.15206999117562,5.09355536111799,5.18237501350338,5.17381921646178
"ENSMUSG00000027351.11",6.04743648665142,5.93859276643689,5.84443869050588,5.9958974027399,5.95458088211671,5.90082434536496,5.74969744381392,5.97948810151003,18.9315685693242,5.55811429334026,6.03399033641734,-6.9093761404188,5.94644464254737,-6.50049474667778,-6.8859080832149,-6.65446524342157,-6.77173417208319,-6.51764466725392,-6.56650771155198,-6.80857688236016,-6.54533201632709,-6.4758255984043,-6.55021642246163,-6.67362968752066
"ENSMUSG00000027353.11",3.36739940372041,3.27113209980753,3.21585564566899,3.21925217488671,3.4264192813219,3.38660831947127,3.3989790205982,3.45706271463285,18.9315685693242,5.55811429334026,4.70778570921107,-6.9093761404188,4.67445973125499,-6.50049474667778,-6.8859080832149,-6.65446524342157,-6.77173417208319,-6.51764466725392,-6.56650771155198,-6.80857688236016,-6.54533201632709,-6.4758255984043,-6.55021642246163,-6.67362968752066
"ENSMUSG00000027357.13",5.96896920514791,5.86449553603932,5.96500478459862,5.73372039518123,5.75095328351681,5.8879879024837,5.90206908881057,5.77899080952021,18.9315685693242,3.9731517926191,5.0568982104244,-6.9093761404188,5.04465977134623,-6.50049474667778,-6.8859080832149,-6.65446524342157,-6.77173417208319,-6.51764466725392,-6.56650771155198,-6.80857688236016,-6.54533201632709,-6.4758255984043,-6.55021642246163,-6.67362968752066
"ENSMUSG00000027358.6",-1.81893335424352,-1.35725268120476,-1.33498497048668,-1.43302443786331,-1.31872024429,-1.39713404536438,-1.72529897817558,-0.646998910381536,18.9315685693242,3.9731517926191,-2.95121911699811,-3.73945113897649,-3.66220621595429,-4.17856665179042,-6.8859080832149,-2.95402552528048,-5.18677167136203,-1.8737884774792,-2.17419028877322,-2.56064936891657,-2.29740450288351,-2.77538588026321,-2.64332582685311,-2.58616684627032
"ENSMUSG00000027360.5",-1.99950559988534,-2.09421827537096,-2.16897501904775,-2.70311360123106,-2.66267464550736,-3.63417324266523,-3.31026147889674,-3.11830462930712,18.9315685693242,3.9731517926191,-2.42070440029933,-3.20893642227771,-2.38209829676156,-1.85663855690305,-3.4264764645776,-2.26214782064281,-1.72734005272473,-2.81720494911283,-4.24457961666462,-2.90168628675164,-2.844892298186,-2.38836275715396,-2.15789899968287,-2.58616684627032
"ENSMUSG00000027361.12",4.49341576383183,4.45866425435627,4.42575525792223,4.44004449064847,4.50802082059459,4.55070210024305,4.57071339331926,4.58905450277376,18.9315685693242,3.9731517926191,4.8118087737543,-6.9093761404188,4.81294816822894,-6.50049474667778,-6.8859080832149,-6.65446524342157,-6.77173417208319,-6.51764466725392,-6.56650771155198,-6.80857688236016,-6.54533201632709,-6.4758255984043,-6.55021642246163,-6.67362968752066
"ENSMUSG00000027363.12",6.32332389774356,6.34672777242116,6.23838512202051,6.39259367856073,6.34402903833245,6.25304737280316,6.01473726995059,6.27693737391952,18.9315685693242,7.14307679406142,6.46170351010985,-6.9093761404188,6.32951807101711,-6.50049474667778,-6.8859080832149,-6.65446524342157,-6.77173417208319,-6.51764466725392,-6.56650771155198,-6.80857688236016,-6.54533201632709,-6.4758255984043,-6.55021642246163,-6.67362968752066
"ENSMUSG00000027365.11",7.03226451427533,7.00644406363424,6.82156062171508,7.06361016083121,6.91111817314147,6.86780607267813,6.66662805222063,6.79444864854193,18.9315685693242,6.78050671467671,6.78104254394673,-6.9093761404188,6.64629534390318,-6.50049474667778,-6.8859080832149,-6.65446524342157,-6.77173417208319,-6.51764466725392,-6.56650771155198,-6.80857688236016,-6.54533201632709,-6.4758255984043,-6.55021642246163,-6.67362968752066
"ENSMUSG00000027366.9",6.01730268780121,6.028370089,5.91409956847477,6.05745959915041,6.02839775905866,5.98027369574704,5.85533075934637,6.02101416162733,18.9315685693242,3.9731517926191,5.97721700889168,-6.9093761404188,5.87889039939523,-6.50049474667778,-6.8859080832149,-6.65446524342157,-6.77173417208319,-6.51764466725392,-6.56650771155198,-6.80857688236016,-6.54533201632709,-6.4758255984043,-6.55021642246163,-6.67362968752066
"ENSMUSG00000027367.13",5.63421621275567,5.61569520412099,5.58620285144535,5.55953400086653,5.55463064979476,5.53324490316651,5.55645546367152,5.4974085961219,18.9315685693242,6.29507988750647,5.69383881798637,-6.9093761404188,5.70442823615464,-6.50049474667778,-6.8859080832149,-6.65446524342157,-6.77173417208319,-6.51764466725392,-6.56650771155198,-6.80857688236016,-6.54533201632709,-6.4758255984043,-6.55021642246163,-6.67362968752066
"ENSMUSG00000027368.6",-2.73647119405155,-2.32554382147742,-2.99209725696367,-2.88368584687288,-2.90368274501116,-2.74108844658174,-3.31026147889674,-2.87729652980333,18.9315685693242,3.9731517926191,-3.79921602355306,-1.78009312347384,-3.29963613656959,-1.45610062731932,-1.75662506626993,-1.796484248294,0.759647288433126,-3.34771966581161,-4.98154521083083,-4.48664878747279,-3.37540701488478,-2.77538588026321,-3.09078480382433,-2.76673909191214
"ENSMUSG00000027371.7",2.40194283464555,2.3332885758701,2.19924672811355,2.27820183550401,2.57646485066624,2.4133402185374,2.38259174477255,2.37354846702255,18.9315685693242,3.9731517926191,2.04376280823527,-6.9093761404188,2.14882436424671,-6.50049474667778,-6.8859080832149,-6.65446524342157,-6.77173417208319,-6.51764466725392,-6.56650771155198,-6.80857688236016,-6.54533201632709,-6.4758255984043,-6.55021642246163,-6.67362968752066
"ENSMUSG00000027374.9",4.76160234017867,4.73820295079911,4.62317868291744,4.64039873010667,4.67786023516885,4.82818295641995,4.72566229470195,4.74475528965305,18.9315685693242,5.55811429334026,5.25877569920612,-6.9093761404188,5.16932724424036,-6.50049474667778,-6.8859080832149,-6.65446524342157,-6.77173417208319,-6.51764466725392,-6.56650771155198,-6.80857688236016,-6.54533201632709,-6.4758255984043,-6.55021642246163,-6.67362968752066
"ENSMUSG00000027378.13",4.45445088868581,4.35363026571574,4.39955943988603,4.38995436486308,4.46263946923466,4.43575596880036,4.40210919114895,4.40311735843531,18.9315685693242,5.55811429334026,4.67083270245827,-6.9093761404188,4.72334808110011,-6.50049474667778,-6.8859080832149,-6.65446524342157,-6.77173417208319,-6.51764466725392,-6.56650771155198,-6.80857688236016,-6.54533201632709,-6.4758255984043,-6.55021642246163,-6.67362968752066
"ENSMUSG00000027379.10",5.16573640867338,5.08126196990452,5.01697768560196,5.12268698814736,5.38298002005701,5.34514986916782,5.23417613444502,5.42683536722323,18.9315685693242,6.78050671467671,6.23887990113146,-6.9093761404188,6.15180395630296,-6.50049474667778,-6.8859080832149,-6.65446524342157,-6.77173417208319,-6.51764466725392,-6.56650771155198,-6.80857688236016,-6.54533201632709,-6.4758255984043,-6.55021642246163,-6.67362968752066
